Internal ID,Date,Type,Document Number,Name,Amount Remaining,Amount,Memo,PO/Check Number,Status,Customer Internal ID
3417484,03-07-2022,Invoice,I260704197,Bluestem Brands,398.2,398.2,,PO000091496235,Open,4871
3428148,03-08-2022,Invoice,I260704227,Bluestem Brands,398.2,398.2,,PO000091522435,Open,4871
3428156,03-08-2022,Invoice,I260704236,Bluestem Brands,1139.18,1139.18,,PO000091520562,Open,4871
3435611,03-09-2022,Invoice,I260704292,Bluestem Brands,529.3,529.3,,PO000091536583,Open,4871
3435714,03-09-2022,Invoice,I260704299,Bluestem Brands,398.2,398.2,,PO000091533380,Open,4871
3444989,03-10-2022,Invoice,I260704339,Bluestem Brands,265.2,265.2,,PO000091543921,Open,4871
3445007,03-10-2022,Invoice,I260704369,Bluestem Brands,311.69,311.69,,PO000091547500,Open,4871
3445020,03-10-2022,Invoice,I260704389,Bluestem Brands,265.2,265.2,,PO000091547825,Open,4871
3445091,03-10-2022,Invoice,I260704342,Bluestem Brands,311.69,311.69,,PO000091546908,Open,4871
3445114,03-10-2022,Invoice,I260704375,Bluestem Brands,265.2,265.2,,PO000091546041,Open,4871
3476639,03-11-2022,Invoice,I260704428,Bluestem Brands,265.2,265.2,,PO000091551616,Open,4871
3476656,03-11-2022,Invoice,I260704452,Bluestem Brands,529.3,529.3,,PO000091552003,Open,4871
3476734,03-11-2022,Invoice,I260704421,Bluestem Brands,529.3,529.3,,PO000091558075,Open,4871
3476754,03-11-2022,Invoice,I260704449,Bluestem Brands,398.2,398.2,,PO000091551526,Open,4871
3476758,03-11-2022,Invoice,I260704455,Bluestem Brands,265.2,265.2,,PO000091553939,Open,4871
3488039,3/14/2022,Invoice,I260704471,Bluestem Brands,265.2,265.2,,PO000091563508,Open,4871
3488041,3/14/2022,Invoice,I260704475,Bluestem Brands,265.2,265.2,,PO000091587325,Open,4871
3488042,3/14/2022,Invoice,I260704477,Bluestem Brands,398.2,398.2,,PO000091569355,Open,4871
3488046,3/14/2022,Invoice,I260704484,Bluestem Brands,398.2,398.2,,PO000091571964,Open,4871
3488049,3/14/2022,Invoice,I260704489,Bluestem Brands,141.65,141.65,,PO000091585450,Open,4871
3488052,3/14/2022,Invoice,I260704495,Bluestem Brands,529.3,529.3,,PO000091561909,Open,4871
3488053,3/14/2022,Invoice,I260704497,Bluestem Brands,529.3,529.3,,PO000091583736,Open,4871
3488058,3/14/2022,Invoice,I260704504,Bluestem Brands,437.69,437.69,,PO000091578094,Open,4871
3488066,3/14/2022,Invoice,I260704518,Bluestem Brands,265.2,265.2,,PO000091577132,Open,4871
3488143,3/14/2022,Invoice,I260704479,Bluestem Brands,265.2,265.2,,PO000091581113,Open,4871
3488146,3/14/2022,Invoice,I260704485,Bluestem Brands,1136.36,1136.36,,PO000091560193,Open,4871
3488150,3/14/2022,Invoice,I260704494,Bluestem Brands,529.3,529.3,,PO000091560915,Open,4871
3488151,3/14/2022,Invoice,I260704496,Bluestem Brands,265.2,265.2,,PO000091582703,Open,4871
3488159,3/14/2022,Invoice,I260704511,Bluestem Brands,398.2,398.2,,PO000091587258,Open,4871
3498279,3/15/2022,Invoice,I260704547,Bluestem Brands,529.3,529.3,,PO000091589835,Open,4871
3498282,3/15/2022,Invoice,I260704550,Bluestem Brands,398.2,398.2,,PO000091587502,Open,4871
3498285,3/15/2022,Invoice,I260704557,Bluestem Brands,265.2,265.2,,PO000091591762,Open,4871
3498290,3/15/2022,Invoice,I260704565,Bluestem Brands,265.2,265.2,,PO000091588191,Open,4871
3498376,3/15/2022,Invoice,I260704544,Bluestem Brands,141.65,141.65,,PO000091588993,Open,4871
3498381,3/15/2022,Invoice,I260704551,Bluestem Brands,874.35,874.35,,PO000091587590,Open,4871
3498382,3/15/2022,Invoice,I260704553,Bluestem Brands,1139.18,1139.18,,PO000091591878,Open,4871
3498384,3/15/2022,Invoice,I260704558,Bluestem Brands,265.2,265.2,,PO000091589099,Open,4871
3498386,3/15/2022,Invoice,I260704562,Bluestem Brands,398.2,398.2,,PO000091582811,Open,4871
3498390,3/15/2022,Invoice,I260704570,Bluestem Brands,398.2,398.2,,PO000091592015,Open,4871
3507626,3/16/2022,Invoice,I260704612,Bluestem Brands,265.2,265.2,,PO000091599936,Open,4871
3507645,3/16/2022,Invoice,I260704642,Bluestem Brands,398.2,398.2,,PO000091602265,Open,4871
3507730,3/16/2022,Invoice,I260704614,Bluestem Brands,141.65,141.65,,PO000091599961,Open,4871
3516498,3/17/2022,Invoice,I260704651,Bluestem Brands,265.2,265.2,,PO000091610373,Open,4871
3516517,3/17/2022,Invoice,I260704677,Bluestem Brands,529.3,529.3,,PO000091610511,Open,4871
3516598,3/17/2022,Invoice,I260704650,Bluestem Brands,398.2,398.2,,PO000091616733,Open,4871
3516599,3/17/2022,Invoice,I260704652,Bluestem Brands,265.2,265.2,,PO000091613805,Open,4871
3516607,3/17/2022,Invoice,I260704667,Bluestem Brands,398.2,398.2,,PO000091613934,Open,4871
3516614,3/17/2022,Invoice,I260704679,Bluestem Brands,265.2,265.2,,PO000091611825,Open,4871
3516617,3/17/2022,Invoice,I260704681,Bluestem Brands,529.3,529.3,,PO000091617899,Open,4871
3547854,3/18/2022,Invoice,I260704702,Bluestem Brands,529.3,529.3,,PO000091620297,Open,4871
3547860,3/18/2022,Invoice,I260704711,Bluestem Brands,141.65,141.65,,PO000091626987,Open,4871
3547865,3/18/2022,Invoice,I260704719,Bluestem Brands,398.2,398.2,,PO000091624309,Open,4871
3547871,3/18/2022,Invoice,I260704727,Bluestem Brands,877.61,877.61,,PO000091622703,Open,4871
3547954,3/18/2022,Invoice,I260704703,Bluestem Brands,1136.36,1136.36,,PO000091619898,Open,4871
3547956,3/18/2022,Invoice,I260704706,Bluestem Brands,141.65,141.65,,PO000091630413,Open,4871
3547957,3/18/2022,Invoice,I260704708,Bluestem Brands,877.61,877.61,,PO000091623704,Open,4871
3547959,3/18/2022,Invoice,I260704712,Bluestem Brands,265.2,265.2,,PO000091627226,Open,4871
3547962,3/18/2022,Invoice,I260704718,Bluestem Brands,265.2,265.2,,PO000091620538,Open,4871
3547965,3/18/2022,Invoice,I260704724,Bluestem Brands,539.85,539.85,,PO000091626949,Open,4871
3547966,3/18/2022,Invoice,I260704726,Bluestem Brands,398.2,398.2,,PO000091624871,Open,4871
3547967,3/18/2022,Invoice,I260704728,Bluestem Brands,265.2,265.2,,PO000091624735,Open,4871
3547968,3/18/2022,Invoice,I260704730,Bluestem Brands,708.27,708.27,,PO000091616798,Open,4871
3557185,3/21/2022,Invoice,I260704750,Bluestem Brands,265.2,265.2,,PO000091640810,Open,4871
3557186,3/21/2022,Invoice,I260704752,Bluestem Brands,437.69,437.69,,PO000091630823,Open,4871
3557208,3/21/2022,Invoice,I260704794,Bluestem Brands,398.2,398.2,,PO000091637075,Open,4871
3557209,3/21/2022,Invoice,I260704796,Bluestem Brands,311.69,311.69,,PO000091640037,Open,4871
3557297,3/21/2022,Invoice,I260704775,Bluestem Brands,265.2,265.2,,PO000091644365,Open,4871
3557305,3/21/2022,Invoice,I260704789,Bluestem Brands,265.2,265.2,,PO000091651309,Open,4871
3568703,3/22/2022,Invoice,I260704832,Bluestem Brands,265.2,265.2,,PO000091660898,Open,4871
3568800,3/22/2022,Invoice,I260704827,Bluestem Brands,398.2,398.2,,PO000091643122,Open,4871
3568809,3/22/2022,Invoice,I260704841,Bluestem Brands,529.3,529.3,,PO000091663745,Open,4871
3568822,3/22/2022,Invoice,I260704863,Bluestem Brands,398.2,398.2,,PO000091656376,Open,4871
3568823,3/22/2022,Invoice,I260704865,Bluestem Brands,529.3,529.3,,PO000091652830,Open,4871
3568826,3/22/2022,Invoice,I260704868,Bluestem Brands,265.2,265.2,,PO000091659157,Open,4871
3569005,3/22/2022,Invoice,I260704875,Bluestem Brands,529.3,529.3,,PO000091664845,Open,4871
3580723,3/23/2022,Invoice,I260704945,Bluestem Brands,398.2,398.2,,PO000091671178,Open,4871
3580848,3/23/2022,Invoice,I260704940,Bluestem Brands,265.2,265.2,,PO000091660263,Open,4871
3593082,3/24/2022,Invoice,I260704978,Bluestem Brands,265.2,265.2,,PO000091679613,Open,4871
3593086,3/24/2022,Invoice,I260704984,Bluestem Brands,529.3,529.3,,PO000091680283,Open,4871
3593094,3/24/2022,Invoice,I260704996,Bluestem Brands,529.3,529.3,,PO000091677391,Open,4871
3593114,3/24/2022,Invoice,I260705026,Bluestem Brands,529.3,529.3,,PO000091681841,Open,4871
3593183,3/24/2022,Invoice,I260704979,Bluestem Brands,398.2,398.2,,PO000091679296,Open,4871
3593187,3/24/2022,Invoice,I260704987,Bluestem Brands,398.2,398.2,,PO000091680153,Open,4871
3593189,3/24/2022,Invoice,I260704991,Bluestem Brands,398.2,398.2,,PO000091678515,Open,4871
3593190,3/24/2022,Invoice,I260704993,Bluestem Brands,529.3,529.3,,PO000091678680,Open,4871
3593193,3/24/2022,Invoice,I260704997,Bluestem Brands,311.69,311.69,,PO000091678275,Open,4871
3593194,3/24/2022,Invoice,I260705000,Bluestem Brands,529.3,529.3,,PO000091677063,Open,4871
3625297,3/25/2022,Invoice,I260705065,Bluestem Brands,265.2,265.2,,PO000091690055,Open,4871
3625302,3/25/2022,Invoice,I260705071,Bluestem Brands,141.65,141.65,,PO000091695568,Open,4871
3625583,3/25/2022,Invoice,I260705052,Bluestem Brands,398.2,398.2,,PO000091687611,Open,4871
3633068,3/28/2022,Invoice,I260705104,Bluestem Brands,398.2,398.2,,PO000091701924,Open,4871
3633071,3/28/2022,Invoice,I260705108,Bluestem Brands,398.2,398.2,,PO000091702787,Open,4871
3633072,3/28/2022,Invoice,I260705110,Bluestem Brands,529.3,529.3,,PO000091701617,Open,4871
3633078,3/28/2022,Invoice,I260705120,Bluestem Brands,311.69,311.69,,PO000091706186,Open,4871
3633079,3/28/2022,Invoice,I260705122,Bluestem Brands,529.3,529.3,,PO000091711337,Open,4871
3633080,3/28/2022,Invoice,I260705124,Bluestem Brands,265.2,265.2,,PO000091706826,Open,4871
3633083,3/28/2022,Invoice,I260705130,Bluestem Brands,265.2,265.2,,PO000091716770,Open,4871
3633085,3/28/2022,Invoice,I260705134,Bluestem Brands,398.2,398.2,,PO000091712683,Open,4871
3633086,3/28/2022,Invoice,I260705136,Bluestem Brands,398.2,398.2,,PO000091725488,Open,4871
3633087,3/28/2022,Invoice,I260705138,Bluestem Brands,265.2,265.2,,PO000091705949,Open,4871
3633093,3/28/2022,Invoice,I260705148,Bluestem Brands,141.65,141.65,,PO000091725430,Open,4871
3633168,3/28/2022,Invoice,I260705105,Bluestem Brands,529.3,529.3,,PO000091701256,Open,4871
3633169,3/28/2022,Invoice,I260705107,Bluestem Brands,398.2,398.2,,PO000091701183,Open,4871
3633178,3/28/2022,Invoice,I260705121,Bluestem Brands,398.2,398.2,,PO000091713419,Open,4871
3633180,3/28/2022,Invoice,I260705125,Bluestem Brands,265.2,265.2,,PO000091716392,Open,4871
3633183,3/28/2022,Invoice,I260705131,Bluestem Brands,265.2,265.2,,PO000091716420,Open,4871
3645759,3/29/2022,Invoice,I260705195,Bluestem Brands,265.2,265.2,,PO000091729892,Open,4871
3645762,3/29/2022,Invoice,I260705200,Bluestem Brands,265.2,265.2,,PO000091731495,Open,4871
3645765,3/29/2022,Invoice,I260705205,Bluestem Brands,398.2,398.2,,PO000091706239,Open,4871
3645768,3/29/2022,Invoice,I260705209,Bluestem Brands,141.65,141.65,,PO000091736165,Open,4871
3645769,3/29/2022,Invoice,I260705211,Bluestem Brands,265.2,265.2,,PO000091727047,Open,4871
3645862,3/29/2022,Invoice,I260705203,Bluestem Brands,265.2,265.2,,PO000091733002,Open,4871
3645863,3/29/2022,Invoice,I260705206,Bluestem Brands,398.2,398.2,,PO000091729622,Open,4871
3645865,3/29/2022,Invoice,I260705210,Bluestem Brands,265.2,265.2,,PO000091734526,Open,4871
3645872,3/29/2022,Invoice,I260705224,Bluestem Brands,398.2,398.2,,PO000091711990,Open,4871
3645882,3/29/2022,Invoice,I260705240,Bluestem Brands,398.2,398.2,,PO000091733973,Open,4871
3655086,3/30/2022,Invoice,I260705294,Bluestem Brands,265.2,265.2,,PO000091744065,Open,4871
3655088,3/30/2022,Invoice,I260705296,Bluestem Brands,265.2,265.2,,PO000091742257,Open,4871
3655089,3/30/2022,Invoice,I260705297,Bluestem Brands,398.2,398.2,,PO000091746005,Open,4871
3655090,3/30/2022,Invoice,I260705298,Bluestem Brands,529.3,529.3,,PO000091743526,Open,4871
3655091,3/30/2022,Invoice,I260705299,Bluestem Brands,529.3,529.3,,PO000091746628,Open,4871
3655092,3/30/2022,Invoice,I260705300,Bluestem Brands,265.2,265.2,,PO000091748006,Open,4871
3667171,3/31/2022,Invoice,I260705368,Bluestem Brands,265.2,265.2,,PO000091758399,Open,4871
3667960,3/31/2022,Invoice,I260705328,Bluestem Brands,1136.36,1136.36,,PO000091755153,Open,4871
3667969,3/31/2022,Invoice,I260705344,Bluestem Brands,398.2,398.2,,PO000091755213,Open,4871
3667971,3/31/2022,Invoice,I260705347,Bluestem Brands,529.3,529.3,,PO000091754590,Open,4871
3667974,3/31/2022,Invoice,I260705351,Bluestem Brands,444.76,444.76,,PO000091756920,Open,4871
3667979,3/31/2022,Invoice,I260705359,Bluestem Brands,265.2,265.2,,PO000091758927,Open,4871
3698980,04-01-2022,Invoice,I260705423,Bluestem Brands,265.2,265.2,,PO000091762716,Open,4871
3699076,04-01-2022,Invoice,I260705428,Bluestem Brands,398.2,398.2,,PO000091762394,Open,4871
3699079,04-01-2022,Invoice,I260705434,Bluestem Brands,877.61,877.61,,PO000091766654,Open,4871
3699087,04-01-2022,Invoice,I260705444,Bluestem Brands,708.27,708.27,,PO000091770372,Open,4871
3699088,04-01-2022,Invoice,I260705445,Bluestem Brands,265.2,265.2,,PO000091770498,Open,4871
3708241,04-04-2022,Invoice,I260705467,Bluestem Brands,265.2,265.2,,PO000091775356,Open,4871
3708242,04-04-2022,Invoice,I260705469,Bluestem Brands,141.65,141.65,,PO000091779781,Open,4871
3708244,04-04-2022,Invoice,I260705472,Bluestem Brands,529.3,529.3,,PO000091785750,Open,4871
3708245,04-04-2022,Invoice,I260705474,Bluestem Brands,398.2,398.2,,PO000091787292,Open,4871
3708337,04-04-2022,Invoice,I260705462,Bluestem Brands,141.65,141.65,,PO000091772668,Open,4871
3708341,04-04-2022,Invoice,I260705468,Bluestem Brands,265.2,265.2,,PO000091778262,Open,4871
3708342,04-04-2022,Invoice,I260705471,Bluestem Brands,398.2,398.2,,PO000091778356,Open,4871
3708343,04-04-2022,Invoice,I260705473,Bluestem Brands,141.65,141.65,,PO000091790703,Open,4871
3708355,04-04-2022,Invoice,I260705496,Bluestem Brands,1136.36,1136.36,,PO000091793798,Open,4871
3708357,04-04-2022,Invoice,I260705501,Bluestem Brands,265.2,265.2,,PO000091796126,Open,4871
3720306,04-05-2022,Invoice,I260705560,Bluestem Brands,444.76,444.76,,PO000091793519,Open,4871
3720319,04-05-2022,Invoice,I260705580,Bluestem Brands,398.2,398.2,,PO000091804098,Open,4871
3720322,04-05-2022,Invoice,I260705584,Bluestem Brands,265.2,265.2,,PO000091804392,Open,4871
3720427,04-05-2022,Invoice,I260705585,Bluestem Brands,141.65,141.65,,PO000091804774,Open,4871
3731961,04-06-2022,Invoice,I260705640,Bluestem Brands,398.2,398.2,,PO000091807888,Open,4871
3731963,04-06-2022,Invoice,I260705644,Bluestem Brands,265.2,265.2,,PO000091807779,Open,4871
3731967,04-06-2022,Invoice,I260705653,Bluestem Brands,398.2,398.2,,PO000091807490,Open,4871
3731985,04-06-2022,Invoice,I260705679,Bluestem Brands,529.3,529.3,,PO000091812122,Open,4871
3732060,04-06-2022,Invoice,I260705637,Bluestem Brands,265.2,265.2,,PO000091809318,Open,4871
3732061,04-06-2022,Invoice,I260705639,Bluestem Brands,398.2,398.2,,PO000091809362,Open,4871
3774333,04-06-2022,Credit Memo,CM40560187,Bluestem Brands,265.2,-265.2,"Return to shipper, give internal credit for O5303512",PO000091660263 = I260704940 = O5303512,Open,4871
3786553,04-12-2022,Invoice,I260705916,Bluestem Brands,141.65,141.65,,PO000091836590,Open,4871
3799339,4/13/2022,Invoice,I260705945,Bluestem Brands,529.3,529.3,,PO000091846789,Open,4871
3799352,4/13/2022,Invoice,I260705966,Bluestem Brands,141.65,141.65,,PO000091838106,Open,4871
3799353,4/13/2022,Invoice,I260705968,Bluestem Brands,398.2,398.2,,PO000091846797,Open,4871
3799356,4/13/2022,Invoice,I260705972,Bluestem Brands,398.2,398.2,,PO000091847932,Open,4871
3799360,4/13/2022,Invoice,I260705979,Bluestem Brands,398.2,398.2,,PO000091842111,Open,4871
3799450,4/13/2022,Invoice,I260705964,Bluestem Brands,141.65,141.65,,PO000091840315,Open,4871
3799455,4/13/2022,Invoice,I260705973,Bluestem Brands,1136.36,1136.36,,PO000091843525,Open,4871
3810377,4/14/2022,Invoice,I260706029,Bluestem Brands,398.2,398.2,,PO000091860914,Open,4871
3810378,4/14/2022,Invoice,I260706031,Bluestem Brands,398.2,398.2,,PO000091863195,Open,4871
3810383,4/14/2022,Invoice,I260706041,Bluestem Brands,1139.18,1139.18,,PO000091870724,Open,4871
3810384,4/14/2022,Invoice,I260706043,Bluestem Brands,141.65,141.65,,PO000091860257,Open,4871
3830294,4/15/2022,Invoice,I260706067,Bluestem Brands,874.35,874.35,,PO000091883229,Open,4871
3830402,4/15/2022,Invoice,I260706077,Bluestem Brands,398.2,398.2,,PO000091886380,Open,4871
3830404,4/15/2022,Invoice,I260706081,Bluestem Brands,398.2,398.2,,PO000091880567,Open,4871
3830405,4/15/2022,Invoice,I260706083,Bluestem Brands,398.2,398.2,,PO000091877244,Open,4871
3838864,4/18/2022,Invoice,I260706118,Bluestem Brands,141.65,141.65,,PO000091896588,Open,4871
3838867,4/18/2022,Invoice,I260706121,Bluestem Brands,877.61,877.61,,PO000091918093,Open,4871
3838868,4/18/2022,Invoice,I260706123,Bluestem Brands,398.2,398.2,,PO000091921304,Open,4871
3838872,4/18/2022,Invoice,I260706129,Bluestem Brands,398.2,398.2,,PO000091892654,Open,4871
3838875,4/18/2022,Invoice,I260706133,Bluestem Brands,398.2,398.2,,PO000091907110,Open,4871
3838876,4/18/2022,Invoice,I260706135,Bluestem Brands,398.2,398.2,,PO000091907747,Open,4871
3838878,4/18/2022,Invoice,I260706139,Bluestem Brands,529.3,529.3,,PO000091900565,Open,4871
3838879,4/18/2022,Invoice,I260706140,Bluestem Brands,529.3,529.3,,PO000091919569,Open,4871
3838880,4/18/2022,Invoice,I260706143,Bluestem Brands,874.35,874.35,,PO000091917478,Open,4871
3838881,4/18/2022,Invoice,I260706145,Bluestem Brands,398.2,398.2,,PO000091902671,Open,4871
3838889,4/18/2022,Invoice,I260706157,Bluestem Brands,1136.36,1136.36,,PO000091929205,Open,4871
3838963,4/18/2022,Invoice,I260706115,Bluestem Brands,877.61,877.61,,PO000091921877,Open,4871
3838966,4/18/2022,Invoice,I260706120,Bluestem Brands,529.3,529.3,,PO000091923818,Open,4871
3838971,4/18/2022,Invoice,I260706130,Bluestem Brands,398.2,398.2,,PO000091904844,Open,4871
3838974,4/18/2022,Invoice,I260706134,Bluestem Brands,398.2,398.2,,PO000091889423,Open,4871
3838975,4/18/2022,Invoice,I260706136,Bluestem Brands,398.2,398.2,,PO000091922475,Open,4871
3838977,4/18/2022,Invoice,I260706141,Bluestem Brands,141.65,141.65,,PO000091916801,Open,4871
3838979,4/18/2022,Invoice,I260706144,Bluestem Brands,141.65,141.65,,PO000091893254,Open,4871
3838988,4/18/2022,Invoice,I260706160,Bluestem Brands,398.2,398.2,,PO000091928869,Open,4871
3839567,4/18/2022,Invoice,I260706176,Bluestem Brands,1139.18,1139.18,,PO000091913016,Open,4871
3849420,4/19/2022,Invoice,I260706186,Bluestem Brands,1160.64,1160.64,,PO000091931743,Open,4871
3849422,4/19/2022,Invoice,I260706190,Bluestem Brands,653.18,653.18,,PO000091934183,Open,4871
3849424,4/19/2022,Invoice,I260706195,Bluestem Brands,422.64,422.64,,PO000091932017,Open,4871
3860006,4/20/2022,Invoice,I260706222,Bluestem Brands,398.2,398.2,,PO000091954583,Open,4871
3860007,4/20/2022,Invoice,I260706224,Bluestem Brands,398.2,398.2,,PO000091956121,Open,4871
3860112,4/20/2022,Invoice,I260706233,Bluestem Brands,529.3,529.3,,PO000091946787,Open,4871
3866002,4/21/2022,Invoice,I260706294,Bluestem Brands,398.2,398.2,,PO000091975424,Open,4871
3866007,4/21/2022,Invoice,I260706303,Bluestem Brands,398.2,398.2,,PO000091976883,Open,4871
3866011,4/21/2022,Invoice,I260706310,Bluestem Brands,529.3,529.3,,PO000091968374,Open,4871
3866094,4/21/2022,Invoice,I260706283,Bluestem Brands,874.35,874.35,,PO000091971330,Open,4871
3866097,4/21/2022,Invoice,I260706287,Bluestem Brands,141.65,141.65,,PO000091975740,Open,4871
3866098,4/21/2022,Invoice,I260706289,Bluestem Brands,398.2,398.2,,PO000091978082,Open,4871
3866118,4/21/2022,Invoice,I260706312,Bluestem Brands,877.61,877.61,,PO000091968602,Open,4871
